(28,3,1,4,1,)
(29,3,2,4,1,)
(30,3,1,3,0,)
(31,3,2,3,1,)
(0,4,2,0,0,)
(1,4,0,4,0,)
(2,4,0,4,0,)
(3,4,2,3,1,)
(4,4,0,2,1,)
(5,4,2,3,1,)
(6,4,2,3,1,)
(7,4,2,2,1,)
(8,4,2,2,1,)
(9,4,0,2,1,)
(10,4,1,4,1,)
(11,4,0,1,0,)
(12,4,0,2,1,)
(13,4,2,0,1,)
(14,4,2,2,0,)
(15,4,1,4,0,)
(16,4,0,0,1,)
(17,4,1,0,0,)
(18,4,1,3,1,)
(19,4,2,1,0,)
(20,4,2,0,1,)
(21,4,0,0,0,)
(22,4,2,0,1,)
(23,4,1,3,0,)
(24,4,1,1,1,)
(25,4,2,1,1,)
(26,4,2,4,0,)
(27,4,0,0,0,)
(28,4,1,1,0,)
(29,4,2,0,1,)
(30,4,1,2,0,)
(31,4,0,4,0,)
(0,5,0,1,0,)
(1,5,2,2,1,)
(2,5,1,2,1,)
(3,5,2,3,0,)
(4,5,0,2,0,)
(5,5,1,2,0,)
(6,5,1,0,1,)
(7,5,1,2,0,)
(8,5,1,1,0,)
(9,5,2,1,1,)
(10,5,0,0,1,)
(11,5,1,3,0,)
(12,5,2,1,0,)
(13,5,1,0,1,)
(14,5,1,3,0,)
(15,5,0,2,1,)
(16,5,2,4,0,)
(17,5,2,2,0,)
(18,5,2,3,1,)
(19,5,2,1,1,)
(20,5,0,3,0,)
(21,5,0,0,0,)
(22,5,1,4,1,)
(23,5,1,2,0,)
(24,5,0,0,1,)
(25,5,0,1,0,)
(26,5,0,2,0,)
(27,5,0,4,1,)
(28,5,1,2,0,)
(29,5,0,2,0,)
(30,5,0,1,1,)
(31,5,2,4,1,)
(0,6,0,2,1,)
(1,6,0,3,1,)
(2,6,0,4,0,)
(3,6,2,2,0,)
(4,6,0,3,0,)
(5,6,1,1,1,)
(6,6,1,3,1,)
(7,6,2,3,0,)
(8,6,1,1,0,)
(9,6,2,4,1,)
(10,6,0,0,1,)
(11,6,1,0,0,)
(12,6,1,3,0,)
(13,6,2,3,1,)
(14,6,0,4,1,)
(15,6,1,1,1,)
(16,6,2,3,0,)
(17,6,0,3,0,)
(18,6,2,0,1,)
(19,6,1,1,0,)
(20,6,0,3,0,)
(21,6,1,1,1,)
(22,6,2,3,0,)
(23,6,1,3,0,)
(24,6,2,2,1,)
(25,6,2,4,1,)
(26,6,2,3,0,)
(27,6,0,2,0,)
(28,6,0,0,0,)
(29,6,1,1,0,)
(30,6,2,3,0,)
(31,6,0,2,1,)
(0,7,0,1,0,)
(1,7,1,0,1,)
(2,7,2,2,0,)
(3,7,1,1,0,)
(4,7,2,1,1,)
(5,7,2,3,0,)
(6,7,1,2,1,)
(7,7,1,3,1,)
(8,7,1,1,0,)
(9,7,1,0,1,)
(10,7,1,4,1,)
(11,7,1,3,0,)
(12,7,0,2,1,)
(13,7,1,1,1,)
(14,7,1,3,0,)
(15,7,0,4,1,)
(16,7,2,2,0,)
(17,7,2,1,1,)
(18,7,0,2,0,)
(19,7,0,0,1,)
(20,7,2,2,1,)
(21,7,1,4,1,)
(22,7,2,4,1,)
(23,7,2,0,1,)
(24,7,2,3,0,)
(25,7,2,4,0,)
(26,7,0,4,1,)
(27,7,2,0,0,)
(28,7,1,0,0,)
(29,7,1,2,1,)
(30,7,1,2,0,)
(31,7,0,1,1,)
(0,8,2,2,1,)
(1,8,0,0,1,)
(2,8,0,3,0,)
(3,8,1,3,0,)
(4,8,0,3,1,)
(5,8,2,3,1,)
(6,8,2,0,0,)
(7,8,2,4,0,)
(8,8,2,0,0,)
(9,8,0,0,1,)
(10,8,0,2,0,)
(11,8,0,0,1,)
(12,8,1,3,1,)
(13,8,1,4,1,)
(14,8,1,4,1,)
(15,8,0,4,0,)
(16,8,1,1,0,)
(17,8,2,0,1,)
(18,8,2,1,1,)
(19,8,2,4,1,)
(20,8,2,3,1,)
(21,8,1,3,0,)
(22,8,1,1,0,)
(23,8,0,4,1,)
(24,8,1,2,0,)
(25,8,1,0,1,)
(26,8,1,1,0,)
(27,8,1,1,0,)
(28,8,1,3,0,)
(29,8,0,0,1,)
(30,8,0,1,0,)
(31,8,1,2,1,)
(0,9,1,0,0,)
(1,9,0,3,0,)
(2,9,1,2,0,)
(3,9,0,3,0,)
(4,9,2,4,1,)
(5,9,0,3,0,)
(6,9,1,3,1,)
(7,9,2,0,0,)
(8,9,2,3,0,)
(9,9,0,1,1,)
(10,9,0,1,1,)
(11,9,0,2,1,)
(12,9,1,3,1,)
(13,9,0,4,1,)
(14,9,0,3,0,)
(15,9,0,3,1,)
(16,9,1,4,0,)
(17,9,1,0,1,)
(18,9,0,2,0,)
(19,9,0,3,1,)
(20,9,2,3,0,)
(21,9,0,1,0,)
(22,9,2,1,0,)
(23,9,0,0,1,)
(24,9,1,4,1,)
(25,9,2,1,0,)
(26,9,0,0,1,)
(27,9,0,0,1,)
(28,9,2,3,0,)
(29,9,1,0,0,)
(30,9,1,4,0,)
(31,9,1,1,1,)
(0,10,1,4,1,)
(1,10,2,3,0,)
(2,10,1,2,1,)
(3,10,0,3,1,)
(4,10,1,0,1,)
(5,10,2,3,1,)
(6,10,1,0,0,)
(7,10,0,4,1,)
(8,10,2,2,1,)
(9,10,2,3,1,)
(10,10,0,4,0,)
(11,10,1,4,0,)
(12,10,0,0,0,)
(13,10,1,2,1,)
(14,10,0,4,1,)
(15,10,0,1,1,)
(16,10,1,1,0,)
(17,10,2,1,1,)
(18,10,0,1,0,)
(19,10,1,1,0,)
(20,10,1,0,1,)
(21,10,1,4,1,)
(22,10,1,2,1,)
(23,10,1,1,1,)
(24,10,2,2,0,)
(25,10,1,1,1,)
(26,10,0,0,0,)
(27,10,0,4,1,)
(28,10,2,3,0,)
(29,10,1,4,0,)
(30,10,0,3,0,)
(31,10,0,1,0,)
(0,11,2,3,1,)
(1,11,2,0,0,)
(2,11,1,4,1,)
(3,11,0,3,1,)
(4,11,1,3,1,)
(5,11,2,2,0,)
(6,11,0,2,0,)
(7,11,1,2,0,)
(8,11,2,3,1,)
(9,11,2,3,1,)
(10,11,0,0,0,)
(11,11,0,2,1,)
(12,11,1,0,0,)
(13,11,0,2,1,)
(14,11,2,2,0,)
(15,11,0,3,1,)
(16,11,0,0,0,)
(17,11,1,3,1,)
(18,11,1,0,0,)
(19,11,2,2,1,)
(20,11,2,2,1,)
(21,11,1,3,0,)
(22,11,2,1,0,)
(23,11,0,3,1,)
(24,11,1,0,1,)
(25,11,2,0,1,)
(26,11,2,0,0,)
(27,11,0,2,0,)
(28,11,0,4,1,)
(29,11,0,0,1,)
(30,11,2,3,0,)
(31,11,1,2,0,)
(0,12,0,3,1,)
(1,12,0,4,0,)
(2,12,1,4,1,)
(3,12,2,2,1,)
(4,12,2,3,1,)
(5,12,1,3,0,)
(6,12,2,0,1,)
(7,12,1,2,1,)
(8,12,1,1,0,)
(9,12,0,4,0,)
(10,12,1,4,0,)
(11,12,0,1,1,)
(12,12,1,0,1,)
(13,12,1,1,1,)
(14,12,0,4,1,)
(15,12,0,3,0,)
(16,12,0,0,1,)
(17,12,0,4,1,)
(18,12,1,3,0,)
(19,12,1,3,1,)
(20,12,0,2,0,)
(21,12,2,0,1,)
(22,12,0,1,0,)
(23,12,2,4,0,)
(24,12,2,0,0,)
(25,12,1,2,0,)
(26,12,1,2,0,)
(27,12,0,0,1,)
(28,12,2,0,0,)
(29,12,1,1,0,)
(30,12,0,4,0,)
(31,12,0,2,0,)
(0,13,0,0,0,)
(1,13,1,4,1,)
(2,13,2,1,0,)
(3,13,1,0,0,)
(4,13,0,0,0,)
(5,13,2,2,0,)
(6,13,0,4,0,)
(7,13,2,3,1,)
(8,13,2,1,1,)
(9,13,0,3,0,)
(10,13,1,1,0,)
(11,13,0,2,1,)
(12,13,1,0,0,)
(13,13,0,2,0,)
(14,13,2,4,1,)
(15,13,1,3,0,)
(16,13,1,3,0,)
(17,13,1,1,1,)
(18,13,1,2,1,)
(19,13,1,3,1,)
(20,13,1,0,0,)
(21,13,1,3,1,)
(22,13,0,0,1,)
(23,13,0,0,1,)
(24,13,2,4,0,)
(25,13,2,0,1,)
(26,13,1,3,1,)
(27,13,0,2,0,)
(28,13,2,2,1,)
(29,13,0,0,1,)
(30,13,0,1,0,)
(31,13,1,2,1,)
(0,14,0,0,1,)
(1,14,2,2,1,)
(2,14,0,3,0,)
(3,14,2,0,1,)
(4,14,1,3,1,)
(5,14,1,3,0,)
(6,14,2,0,0,)
(7,14,0,4,0,)
(8,14,2,3,0,)
(9,14,0,3,1,)
(10,14,0,0,1,)
(11,14,0,3,0,)
(12,14,2,1,1,)
(13,14,1,4,0,)
(14,14,2,0,1,)
(15,14,2,3,0,)
(16,14,0,3,0,)
(17,14,2,3,0,)
(18,14,1,0,0,)
(19,14,1,2,1,)
(20,14,0,3,0,)
(21,14,2,4,1,)
(22,14,1,2,0,)
(23,14,2,0,0,)
(24,14,2,2,0,)
(25,14,0,0,1,)
(26,14,0,0,1,)
(27,14,0,3,0,)
(28,14,2,3,0,)
(29,14,0,4,0,)
(30,14,2,4,1,)
(31,14,0,1,0,)
(0,15,2,2,0,)
(1,15,0,3,1,)
(2,15,1,3,0,)
(3,15,0,0,1,)
(4,15,1,2,0,)
(5,15,1,0,1,)
(6,15,1,2,1,)
(7,15,0,3,1,)
(8,15,1,2,1,)
(9,15,2,0,1,)
(10,15,2,1,0,)
(11,15,2,3,0,)
(12,15,0,4,0,)
(13,15,0,4,1,)
(14,15,1,3,0,)
(15,15,2,2,0,)
(16,15,0,2,0,)
(17,15,2,2,0,)
(18,15,1,1,1,)
(19,15,0,3,0,)
(20,15,0,2,0,)
(21,15,0,4,1,)
(22,15,1,1,0,)
(23,15,1,4,1,)
(24,15,0,0,0,)
(25,15,1,2,0,)
(26,15,2,2,0,)
(27,15,0,1,0,)
(28,15,0,3,1,)
(29,15,1,1,1,)
(30,15,0,1,0,)
(31,15,2,4,0,)
(0,16,0,0,1,)
(1,16,1,1,1,)
(2,16,0,1,0,)
(3,16,1,4,1,)
(4,16,1,3,1,)
(5,16,2,4,1,)
(6,16,1,0,0,)
(7,16,1,2,1,)
(8,16,2,1,1,)
(9,16,0,2,0,)
(10,16,0,1,1,)
(11,16,1,4,1,)
(12,16,1,3,0,)
(13,16,1,4,1,)
(14,16,2,2,0,)
(15,16,2,2,1,)
(16,16,2,0,0,)
(17,16,2,0,0,)
(18,16,2,0,1,)
(19,16,0,3,1,)
(20,16,0,0,0,)
(21,16,2,0,1,)
(22,16,0,4,1,)
(23,16,2,3,1,)
(24,16,1,2,0,)
(25,16,2,1,0,)
(26,16,1,2,0,)
(27,16,0,1,1,)
(28,16,0,4,1,)
(29,16,1,1,0,)
(30,16,1,1,0,)
(31,16,2,4,1,)
(0,17,2,1,0,)
(1,17,0,4,0,)
(2,17,1,2,1,)
(3,17,0,1,1,)
(4,17,1,0,0,)
(5,17,2,2,0,)
(6,17,2,1,0,)
(7,17,1,2,1,)
(8,17,0,0,0,)
(9,17,2,4,0,)
(10,17,1,3,0,)
(11,17,1,3,1,)
(12,17,1,2,1,)
(13,17,1,1,0,)
(14,17,1,1,0,)
(15,17,2,0,1,)
(16,17,1,3,0,)
(17,17,2,3,1,)
(18,17,2,3,0,)
(19,17,2,4,1,)
(20,17,2,0,1,)
(21,17,0,1,1,)
(22,17,0,1,0,)
(23,17,0,1,0,)
(24,17,2,2,0,)
(25,17,2,0,0,)
(26,17,1,3,0,)
(27,17,1,3,0,)
(28,17,0,1,1,)
(29,17,0,0,1,)
(30,17,1,3,1,)
(31,17,1,4,0,)
(0,18,0,0,1,)
(1,18,2,3,0,)
(2,18,2,2,0,)
(3,18,1,4,0,)
(4,18,0,4,0,)
(5,18,0,1,0,)
(6,18,0,0,1,)
(7,18,1,1,0,)
(8,18,2,4,1,)
(9,18,1,0,1,)
(10,18,0,1,0,)
(11,18,1,3,1,)
(12,18,0,2,1,)
(13,18,1,2,0,)
(14,18,0,2,0,)
(15,18,2,2,0,)
(16,18,2,3,0,)
(17,18,1,2,1,)
(18,18,1,4,1,)
(19,18,0,3,1,)
(20,18,2,2,1,)
(21,18,0,3,1,)
(22,18,1,0,0,)
(23,18,1,4,1,)
(24,18,2,1,0,)
(25,18,2,3,1,)
(26,18,0,3,0,)
(27,18,2,3,1,)
(28,18,1,4,0,)
(29,18,0,1,0,)
(30,18,1,3,1,)
(31,18,1,1,1,)
(0,19,1,4,1,)
(1,19,0,0,1,)
(2,19,0,0,1,)
(3,19,0,4,0,)
(4,19,0,2,0,)
(5,19,1,0,0,)
(6,19,2,2,1,)
(7,19,2,2,0,)
(8,19,0,0,0,)
(9,19,2,3,0,)
(10,19,2,1,0,)
(11,19,0,2,1,)
(12,19,0,2,1,)
(13,19,2,0,1,)
(14,19,1,3,1,)
(15,19,1,0,0,)
(16,19,1,4,1,)
(17,19,0,0,0,)
(18,19,0,2,1,)
(19,19,2,2,0,)
(20,19,2,3,0,)
(21,19,0,0,0,)
(22,19,1,4,1,)
(23,19,2,3,1,)
(24,19,2,4,1,)
(25,19,2,1,1,)
(26,19,0,3,0,)
(27,19,1,2,1,)
(28,19,2,3,1,)
(29,19,1,3,0,)
(30,19,0,4,1,)
(31,19,2,4,0,)
(0,20,1,2,1,)
(1,20,0,1,1,)
(2,20,2,0,1,)
(3,20,2,3,0,)
(4,20,1,0,1,)
(5,20,0,3,0,)
(6,20,2,3,1,)
(7,20,2,2,0,)
(8,20,2,1,1,)
(9,20,0,0,0,)
(10,20,2,0,1,)
(11,20,1,1,1,)
(12,20,2,2,1,)
(13,20,2,1,0,)
(14,20,1,0,0,)
(15,20,0,3,0,)
(16,20,1,3,0,)
(17,20,2,1,0,)
(18,20,2,4,0,)
(19,20,1,2,1,)
(20,20,0,3,1,)
(21,20,1,1,1,)
(22,20,1,0,1,)
(23,20,1,1,1,)
(24,20,2,1,0,)
(25,20,2,3,1,)
(26,20,0,2,1,)
(27,20,1,2,0,)
(28,20,0,3,1,)
(29,20,0,4,0,)
(30,20,1,3,0,)
(31,20,1,4,0,)
(0,21,2,3,0,)
(1,21,0,0,0,)
(2,21,1,0,1,)
(3,21,2,0,0,)
(4,21,1,3,0,)
(5,21,0,4,1,)
(6,21,1,3,0,)
(7,21,0,0,0,)
(8,21,2,0,1,)
(9,21,0,1,1,)
(10,21,2,0,0,)
(11,21,0,1,1,)
(12,21,0,4,0,)
(13,21,2,2,1,)
(14,21,2,3,1,)
(15,21,0,4,0,)
(16,21,0,1,1,)
(17,21,1,0,1,)
(18,21,0,2,1,)
(19,21,0,0,0,)
(20,21,1,4,0,)
(21,21,2,1,0,)
(22,21,0,4,1,)
(23,21,0,2,0,)
(24,21,2,2,1,)
(25,21,2,3,1,)
(26,21,1,1,1,)
(27,21,2,1,1,)
(28,21,2,4,1,)
(29,21,2,3,0,)
(30,21,2,1,1,)
(31,21,0,2,0,)
(0,22,0,1,0,)
(1,22,0,1,0,)
(2,22,2,4,1,)
(3,22,1,2,1,)
(4,22,1,1,0,)
(5,22,1,1,0,)
(6,22,1,0,1,)
(7,22,1,2,0,)
(8,22,2,0,0,)
(9,22,0,0,0,)
(10,22,2,4,1,)
(11,22,0,0,0,)
(12,22,0,3,0,)
(13,22,2,0,1,)
(14,22,1,2,1,)
(15,22,1,3,0,)
(16,22,0,2,0,)
(17,22,0,1,1,)
(18,22,1,1,0,)
(19,22,2,3,0,)
(20,22,2,0,0,)
(21,22,1,4,0,)
(22,22,1,1,0,)
(23,22,1,1,0,)
(24,22,1,0,0,)
(25,22,0,2,1,)
(26,22,2,3,1,)
(27,22,0,4,0,)
(28,22,0,3,0,)
(29,22,2,3,1,)
(30,22,1,3,0,)
(31,22,1,2,1,)
(0,23,2,0,1,)
(1,23,0,3,1,)
(2,23,2,3,0,)
(3,23,0,3,0,)
(4,23,0,3,0,)
(5,23,2,0,1,)
(6,23,0,2,1,)
(7,23,0,3,1,)
(8,23,1,2,0,)
(9,23,1,4,1,)
(10,23,0,3,0,)
(11,23,2,1,0,)
(12,23,0,4,1,)
(13,23,2,2,1,)
(14,23,1,4,0,)
(15,23,1,4,0,)
(16,23,2,4,0,)
(17,23,2,0,0,)
(18,23,2,3,0,)
(19,23,2,2,1,)
(20,23,1,3,1,)
(21,23,2,2,1,)
(22,23,2,3,1,)
(23,23,1,3,0,)
(24,23,1,2,0,)
(25,23,2,2,1,)
(26,23,1,2,0,)
(27,23,0,3,0,)
(28,23,2,3,1,)
(29,23,0,0,1,)
(30,23,2,2,1,)
(31,23,0,0,0,)
(0,24,2,3,0,)
(1,24,2,3,0,)
(2,24,0,2,1,)
(3,24,2,4,1,)
(4,24,2,2,1,)
(5,24,0,3,1,)
(6,24,0,1,0,)
(7,24,2,0,0,)
(8,24,1,2,0,)
(9,24,1,1,0,)
(10,24,0,2,0,)
(11,24,0,4,0,)
(12,24,1,3,0,)
(13,24,0,0,1,)
(14,24,1,2,1,)
(15,24,0,0,1,)
(16,24,2,2,1,)
(17,24,1,0,1,)
(18,24,1,3,0,)
(19,24,0,1,1,)
(20,24,2,1,1,)
(21,24,1,1,1,)
(22,24,1,2,1,)
(23,24,0,3,0,)
(24,24,0,1,1,)
(25,24,0,2,1,)
(26,24,2,4,0,)
(27,24,1,0,0,)
(28,24,1,0,0,)
(29,24,0,4,0,)
(30,24,2,0,0,)
(31,24,2,1,1,)
(0,25,0,3,1,)
(1,25,2,1,1,)
(2,25,2,3,0,)
(3,25,0,2,1,)
(4,25,0,2,0,)
(5,25,1,0,1,)
(6,25,1,1,0,)
(7,25,2,3,1,)
(8,25,2,2,1,)
(9,25,0,2,1,)
(10,25,2,1,0,)
(11,25,1,2,0,)
(12,25,0,3,1,)
(13,25,1,4,1,)
(14,25,2,0,1,)
(15,25,2,1,1,)
(16,25,0,3,1,)
(17,25,0,1,0,)
(18,25,1,2,1,)
(19,25,1,4,1,)
(20,25,2,3,1,)
(21,25,2,2,0,)
(22,25,1,4,0,)
(23,25,1,4,1,)
(24,25,2,3,1,)
(25,25,1,4,1,)
(26,25,0,3,0,)
(27,25,0,4,0,)
(28,25,2,0,1,)
(29,25,2,0,0,)
(30,25,0,3,1,)
(31,25,0,0,0,)
(0,26,0,0,0,)
(1,26,1,1,0,)
(2,26,1,3,1,)
(3,26,2,0,0,)
(4,26,0,1,1,)
(5,26,1,2,0,)
(6,26,2,0,0,)
(7,26,1,0,0,)
(8,26,1,4,0,)
(9,26,1,0,1,)
(10,26,0,0,0,)
(11,26,0,0,1,)
(12,26,0,3,1,)
(13,26,1,0,1,)
(14,26,1,1,0,)
(15,26,0,4,0,)
(16,26,1,1,0,)
(17,26,2,0,1,)
(18,26,1,3,1,)
(19,26,0,2,0,)
(20,26,1,2,1,)
(21,26,0,4,0,)
(22,26,0,3,0,)
(23,26,1,4,1,)
(24,26,1,0,1,)
(25,26,1,0,1,)
(26,26,2,2,1,)
(27,26,0,0,1,)
(28,26,1,2,1,)
(29,26,2,2,1,)
(30,26,0,1,0,)
(31,26,0,4,0,)
(0,27,0,4,0,)
(1,27,1,1,1,)
(2,27,1,0,1,)
(3,27,2,0,1,)
(4,27,1,2,0,)
(5,27,1,4,1,)
(6,27,1,2,1,)
(7,27,1,4,0,)
(8,27,1,3,1,)
(9,27,2,2,0,)
(10,27,2,1,1,)
(11,27,0,3,0,)
(12,27,1,4,0,)
(13,27,2,0,1,)
(14,27,1,4,1,)
(15,27,1,3,0,)
(16,27,1,3,1,)
(17,27,1,4,0,)
(18,27,1,3,0,)
(19,27,1,0,0,)
(20,27,2,4,1,)
(21,27,1,3,0,)
(22,27,0,4,0,)
(23,27,0,2,1,)
(24,27,0,2,1,)
(25,27,0,4,0,)
(26,27,0,1,0,)
(27,27,2,4,1,)
(28,27,0,3,0,)
(29,27,1,1,0,)
(30,27,2,1,1,)
(31,27,0,3,1,)
(0,28,0,3,1,)
(1,28,0,3,0,)
(2,28,1,3,1,)
(3,28,0,4,0,)
(4,28,1,2,0,)
(5,28,0,2,0,)
(6,28,0,0,0,)
(7,28,1,3,0,)
(8,28,0,2,0,)
(9,28,2,4,1,)
(10,28,1,4,0,)
(11,28,2,1,0,)
(12,28,0,4,0,)
(13,28,1,2,0,)
(14,28,2,0,1,)
(15,28,2,2,0,)
(16,28,0,1,1,)
(17,28,1,1,1,)
(18,28,1,1,0,)
(19,28,2,3,1,)
(20,28,0,2,0,)
(21,28,1,1,0,)
(22,28,0,3,1,)
(23,28,1,3,0,)
(24,28,1,0,1,)
(25,28,0,2,0,)
(26,28,2,3,1,)
(27,28,0,0,1,)
(28,28,0,1,0,)
(29,28,1,4,1,)
(30,28,1,1,0,)
(31,28,1,0,0,)
(0,29,0,2,0,)
(1,29,1,0,1,)
(2,29,2,4,0,)
(3,29,2,0,0,)
(4,29,1,4,1,)
(5,29,1,3,0,)
(6,29,1,1,1,)
(7,29,0,2,0,)
(8,29,2,1,1,)
(9,29,0,0,1,)
(10,29,2,1,1,)
(11,29,0,2,0,)
(12,29,1,2,0,)
(13,29,0,3,0,)
(14,29,1,1,0,)
(15,29,2,4,0,)
(16,29,0,2,0,)
(17,29,0,4,0,)
(18,29,2,2,1,)
(19,29,0,2,0,)
(20,29,1,3,1,)
(21,29,1,3,1,)
(22,29,2,3,1,)
(23,29,2,1,0,)
(24,29,2,0,0,)
(25,29,2,4,0,)
(26,29,1,3,0,)
(27,29,2,0,1,)
(28,29,0,1,0,)
(29,29,0,3,1,)
(30,29,0,1,1,)
(31,29,0,4,0,)
(0,30,2,3,1,)
(1,30,1,3,0,)
(2,30,2,0,1,)
(3,30,2,4,0,)
(4,30,1,1,1,)
(5,30,2,2,1,)
(6,30,2,3,0,)
(7,30,0,1,1,)
(8,30,2,4,0,)
(9,30,0,4,0,)
(10,30,2,4,1,)
(11,30,0,1,1,)
(12,30,0,3,0,)
(13,30,1,1,1,)
(14,30,2,1,1,)
(15,30,1,0,1,)
(16,30,1,2,0,)
(17,30,0,0,1,)
(18,30,0,1,1,)
(19,30,1,4,1,)
(20,30,0,2,1,)
(21,30,2,1,0,)
(22,30,1,3,1,)
(23,30,0,0,0,)
(24,30,2,0,1,)
(25,30,2,3,1,)
(26,30,2,4,0,)
(27,30,0,3,0,)
(28,30,1,4,0,)
(29,30,0,4,1,)
(30,30,0,1,1,)
(31,30,1,3,0,)
(0,31,2,3,0,)
(1,31,2,4,1,)
(2,31,0,4,0,)
(3,31,2,1,1,)
(4,31,2,3,1,)
(5,31,2,1,1,)
(6,31,0,3,0,)
(7,31,2,4,0,)
(8,31,0,3,0,)
(9,31,2,1,0,)
(10,31,0,2,1,)
(11,31,0,4,0,)
(12,31,0,0,0,)
(13,31,2,4,1,)
(14,31,1,4,1,)
(15,31,1,3,1,)
(16,31,2,3,1,)
(17,31,0,0,1,)
(18,31,1,4,1,)
(19,31,1,1,1,)
(20,31,1,2,1,)
(21,31,1,0,1,)
(22,31,1,0,0,)
(23,31,1,4,0,)
(24,31,1,0,0,)
(25,31,0,0,1,)
(26,31,0,2,0,)
(27,31,0,2,1,)
(28,31,0,3,1,)
(29,31,2,3,1,)
(30,31,2,0,1,)
(31,31,2,1,1,)
end
